Date,cesi_global,cesi_g10,cesi_united_states,cesi_eurozone,cesi_asia_pacific,cesi_latin_america,cesi_emerging_markets,cesi_bric
2008-02-26,4.0,-8.3,-52.5,30.3,34.9,28.9,22.5,43.17
2008-02-27,4.3,-8.8,-55.6,32.8,38.0,28.4,24.0,42.21
2008-02-28,2.6,-13.0,-59.3,32.3,41.0,30.8,26.1,41.84
2008-02-29,1.0,-15.4,-64.6,29.5,40.5,28.2,25.5,40.95
2008-03-03,-0.3,-17.4,-64.3,26.5,41.8,26.1,25.4,37.17
2008-03-04,0.8,-18.4,-64.9,24.2,48.6,25.3,29.5,35.92
2008-03-05,0.6,-16.0,-61.5,24.3,48.3,10.4,25.6,32.74
2008-03-06,-0.4,-18.0,-62.1,19.1,49.3,9.4,26.1,31.73
2008-03-07,0.5,-17.2,-69.5,29.4,50.6,8.3,27.1,30.44
2008-03-10,-0.5,-12.2,-73.4,30.9,30.9,2.3,17.0,0.84
2008-03-11,2.4,-6.9,-72.1,47.4,30.3,0.8,16.3,0.21
2008-03-12,3.0,-4.8,-72.7,47.5,21.0,8.8,14.7,-10.73
2008-03-13,1.5,-7.6,-80.1,47.7,20.9,8.5,15.1,-5.76
2008-03-14,0.5,-10.6,-87.5,48.0,23.6,10.4,17.2,-0.08
2008-03-17,-0.3,-12.4,-94.0,50.8,22.5,15.5,17.8,-0.02
2008-03-18,0.8,-11.0,-90.9,50.5,24.2,14.4,18.6,-0.42
2008-03-19,2.5,-11.2,-90.4,50.2,24.4,23.6,23.0,2.09
2008-03-20,3.9,-8.9,-88.9,49.9,24.4,23.4,23.0,2.08
2008-03-24,3.9,-8.9,-88.9,49.9,24.4,23.4,23.0,2.08
2008-03-25,2.9,-11.9,-98.8,51.7,26.4,24.9,25.2,6.54
2008-03-26,8.6,-3.0,-100.6,78.5,26.5,24.4,25.9,6.49
2008-03-27,8.7,-2.7,-99.4,77.9,26.9,22.3,25.7,5.56
2008-03-28,9.0,-3.2,-98.5,77.3,27.0,28.1,27.4,5.5
2008-03-31,10.7,-0.5,-89.9,69.6,27.4,27.5,27.4,5.5
2008-04-01,9.9,-0.3,-85.0,68.6,25.1,28.0,25.1,5.89
2008-04-02,10.9,0.6,-82.8,67.8,27.4,27.5,26.4,5.9
2008-04-03,11.4,1.2,-79.6,66.8,27.8,27.6,26.8,5.89
2008-04-04,8.7,-3.2,-83.8,58.7,27.4,26.8,26.5,5.92
2008-04-07,9.9,-1.8,-79.9,60.2,27.3,28.7,27.4,3.49
2008-04-08,11.6,-0.8,-78.0,59.9,32.2,27.0,30.2,4.02
2008-04-09,13.3,0.6,-75.2,59.7,33.2,27.3,32.4,5.2
2008-04-10,9.0,-6.7,-93.2,59.4,33.1,27.5,32.5,4.88
2008-04-11,8.8,-9.0,-98.2,59.1,36.1,27.9,35.5,8.37
2008-04-14,8.6,-8.8,-96.0,58.4,33.7,28.8,34.8,6.57
2008-04-15,7.9,-12.3,-86.3,36.0,32.5,43.8,38.3,8.06
2008-04-16,17.9,-11.2,-83.8,35.3,70.5,43.7,61.6,61.91
2008-04-17,17.7,-13.8,-88.7,34.6,66.9,64.2,65.0,61.3
2008-04-18,15.8,-14.0,-88.0,33.7,66.3,63.2,60.6,60.61
2008-04-21,14.2,-16.4,-85.5,29.1,64.1,65.1,60.2,59.44
2008-04-22,14.3,-16.8,-84.6,26.9,63.8,69.5,61.0,57.83
2008-04-23,11.9,-19.0,-83.6,19.2,58.9,69.3,58.2,57.38
2008-04-24,4.6,-30.4,-86.1,-14.2,55.8,72.9,57.2,58.72
2008-04-25,5.4,-31.3,-85.5,-17.7,61.1,72.8,60.4,58.15
2008-04-28,5.7,-30.0,-80.4,-20.7,58.8,72.7,59.2,56.13
2008-04-29,6.8,-28.8,-77.2,-19.7,60.1,73.0,60.1,55.8
2008-04-30,1.5,-35.3,-73.2,-18.8,56.1,69.3,56.8,55.38
2008-05-01,3.4,-34.1,-69.8,-19.1,60.9,68.9,59.7,54.95
2008-05-02,6.6,-29.6,-58.2,-19.5,62.7,68.6,60.8,54.51
2008-05-05,6.6,-29.6,-58.2,-19.5,62.7,68.6,60.8,54.51
2008-05-06,4.7,-26.1,-44.6,-21.5,58.5,35.3,50.9,48.15
2008-05-07,3.1,-28.0,-44.1,-26.4,55.6,34.7,49.7,47.27
2008-05-08,1.3,-28.1,-43.6,-27.1,54.9,34.4,45.4,49.65
2008-05-09,3.5,-23.5,-32.3,-27.9,52.6,34.1,43.9,48.49
2008-05-12,-0.4,-24.1,-31.1,-31.2,42.2,32.8,35.1,32.27
2008-05-13,2.1,-19.6,-25.0,-31.4,48.3,17.1,34.7,41.6
2008-05-14,-1.1,-19.3,-26.4,-31.5,35.6,16.1,26.1,25.53
2008-05-15,0.8,-16.0,-25.3,-16.4,33.2,17.9,25.9,23.03
2008-05-16,0.5,-15.3,-25.1,-16.6,36.5,3.7,24.1,23.2
2008-05-19,-0.2,-14.6,-22.7,-17.3,35.9,3.6,21.3,23.83
2008-05-20,-1.5,-16.7,-20.5,-26.5,35.1,6.1,21.3,26.71
2008-05-21,2.2,-8.8,-19.5,-4.8,34.4,-3.0,18.8,27.24
2008-05-22,-0.3,-8.7,-18.4,-5.9,33.6,-26.6,12.3,27.28
2008-05-23,-2.0,-10.7,-17.0,-14.4,33.6,-28.2,11.1,19.34
2008-05-27,-3.3,-11.5,-13.9,-21.0,31.7,-28.8,9.1,19.84
2008-05-28,-2.7,-11.0,-11.4,-21.0,33.1,-28.5,9.8,20.15
2008-05-29,-4.7,-14.0,-11.0,-26.7,31.5,-27.5,9.2,20.38
2008-05-30,-4.8,-15.0,-9.7,-27.1,32.3,-26.9,10.5,26.82
2008-06-02,-4.2,-14.9,-5.5,-28.6,34.6,-24.3,11.9,28.46
2008-06-03,-2.8,-14.4,-4.5,-29.2,38.9,-22.5,14.7,30.28
2008-06-04,-4.3,-14.4,-1.5,-31.3,39.3,-37.4,10.9,31.11
2008-06-05,-5.2,-17.2,-0.9,-43.1,40.3,-30.7,12.9,32.31
2008-06-06,-7.9,-21.9,-5.3,-50.7,41.8,-31.7,13.2,34.11
2008-06-09,-8.1,-23.8,-2.6,-54.6,48.1,-36.6,15.5,37.83
2008-06-10,-5.7,-23.6,-3.8,-54.7,58.2,-37.6,21.2,50.71
2008-06-11,-4.9,-24.2,-2.1,-54.7,57.4,-39.0,24.1,49.33
2008-06-12,-2.7,-20.7,8.1,-54.8,58.6,-40.6,24.4,51.51
2008-06-13,-3.1,-20.5,6.7,-54.9,56.8,-41.2,23.0,49.9
2008-06-16,-0.1,-16.9,16.7,-55.6,55.1,-26.2,25.2,51.24
2008-06-17,-4.1,-22.3,13.9,-76.4,51.7,-28.1,23.1,48.93
2008-06-18,-5.8,-22.3,14.5,-77.2,51.1,-28.4,19.0,48.15
2008-06-19,-3.2,-17.7,11.3,-77.6,50.6,-28.7,18.6,47.34
2008-06-20,-2.4,-16.8,12.3,-78.2,49.9,-24.2,19.3,46.49
2008-06-23,-5.9,-22.1,16.4,-101.2,49.2,-26.0,18.4,48.09
2008-06-24,-5.8,-22.1,8.0,-89.8,46.2,-17.9,18.7,47.63
2008-06-25,-5.7,-21.9,8.0,-88.7,45.8,-19.1,18.5,47.02
2008-06-26,-6.8,-22.9,8.0,-91.7,41.6,-13.8,17.4,49.08
2008-06-27,-9.6,-25.4,7.5,-98.1,41.1,-26.9,14.0,48.35
2008-06-30,-9.5,-23.7,9.3,-93.9,37.9,-34.5,11.8,46.02
2008-07-01,-8.8,-20.4,15.0,-92.5,36.6,-43.7,8.7,40.95
2008-07-02,-7.9,-19.1,16.2,-90.7,37.0,-44.1,8.8,40.04
2008-07-03,-11.6,-23.2,9.0,-89.9,34.0,-48.8,5.8,39.14
2008-07-07,-14.7,-27.7,13.3,-112.2,33.7,-50.8,4.8,34.04
2008-07-08,-14.5,-25.9,16.3,-110.5,32.3,-51.4,2.7,31.59
2008-07-09,-12.7,-22.2,16.8,-108.7,30.6,-52.1,1.5,29.04
2008-07-10,-14.4,-21.2,16.3,-106.6,23.3,-53.1,-4.2,18.79
2008-07-11,-14.6,-16.5,27.3,-104.1,11.1,-54.4,-11.7,1.04
2008-07-14,-16.7,-14.6,24.9,-94.9,-0.8,-60.8,-19.9,-16.05
2008-07-15,-19.6,-19.0,22.5,-111.7,-0.6,-64.2,-20.4,-14.52
2008-07-16,-17.2,-15.0,30.0,-109.9,-0.7,-63.8,-20.4,-20.94
2008-07-17,-13.9,-13.4,31.3,-107.9,21.2,-93.8,-14.7,12.62
2008-07-18,-14.1,-12.5,30.9,-105.6,21.1,-96.6,-16.6,12.47
2008-07-21,-11.7,-8.9,29.9,-94.3,21.0,-95.2,-16.0,10.23
2008-07-22,-10.6,-7.2,29.8,-88.2,21.3,-94.8,-15.7,10.12
2008-07-23,-10.1,-6.0,29.1,-85.9,19.8,-93.4,-16.2,10.22
2008-07-24,-22.2,-24.0,28.2,-138.8,13.7,-93.0,-19.4,9.94
2008-07-25,-22.4,-24.1,35.1,-149.8,12.8,-91.5,-19.8,10.08
2008-07-28,-21.2,-22.9,30.6,-148.0,11.9,-85.8,-18.6,10.72
2008-07-29,-21.1,-22.8,31.6,-147.5,11.0,-83.8,-18.6,10.95
2008-07-30,-23.4,-27.0,29.4,-155.7,10.7,-81.6,-18.1,11.2
2008-07-31,-25.8,-30.7,23.4,-155.2,10.5,-83.0,-18.4,11.58
2008-08-01,-22.6,-29.6,26.8,-154.6,19.0,-79.3,-12.2,12.19
2008-08-04,-20.9,-30.2,23.8,-152.3,21.8,-69.1,-7.0,13.64
2008-08-05,-19.8,-30.1,24.4,-152.1,22.0,-61.4,-4.3,13.72
2008-08-06,-23.7,-35.7,22.6,-168.2,22.4,-60.0,-5.6,14.34
2008-08-07,-23.5,-35.0,22.5,-172.0,18.6,-58.2,-6.3,15.64
2008-08-08,-25.3,-37.2,22.2,-171.9,19.5,-56.2,-7.5,16.8
2008-08-11,-22.0,-39.0,22.0,-172.7,34.1,-48.6,3.5,39.03
2008-08-12,-16.6,-29.9,41.9,-174.3,33.7,-46.7,3.4,39.22
2008-08-13,-15.3,-30.6,40.0,-173.5,39.2,-43.5,7.7,48.2
2008-08-14,-15.4,-27.5,44.2,-166.9,33.3,-50.6,2.8,34.23
2008-08-15,-14.2,-26.1,46.5,-166.1,33.5,-49.4,3.7,42.37
2008-08-18,-13.9,-26.5,46.1,-166.1,34.7,-47.9,4.9,40.88
2008-08-19,-10.4,-21.7,46.1,-151.0,34.2,-44.3,6.5,41.19
2008-08-20,-10.3,-20.1,46.0,-148.7,33.5,-46.2,4.5,41.96
2008-08-21,-11.3,-18.5,45.9,-147.4,33.0,-64.8,-0.5,42.92
2008-08-22,-11.7,-18.7,45.8,-146.0,31.6,-64.7,-1.3,42.32
2008-08-25,-12.4,-17.1,45.5,-141.1,25.4,-64.1,-5.4,40.31
2008-08-26,-16.1,-24.3,50.5,-172.3,27.8,-64.0,-3.8,39.34
2008-08-27,-15.8,-23.4,51.9,-170.8,27.0,-63.8,-4.4,37.97
2008-08-28,-11.9,-17.6,62.5,-164.7,28.9,-64.9,-3.4,37.43
2008-08-29,-8.0,-12.5,72.5,-162.0,31.4,-65.0,-1.2,36.06
2008-09-02,-6.4,-8.0,71.2,-151.8,25.5,-61.3,-4.1,34.54
2008-09-03,-5.9,-6.8,71.6,-151.2,25.0,-61.3,-4.5,33.75
2008-09-04,-6.1,-10.5,73.6,-164.2,27.3,-46.6,0.4,32.84
2008-09-05,-10.2,-16.2,66.2,-171.3,26.4,-46.7,-1.1,31.61
2008-09-08,-9.3,-15.7,64.7,-166.4,28.7,-47.3,0.3,27.08
2008-09-09,-9.2,-15.6,63.2,-164.6,28.6,-47.6,0.3,32.73
2008-09-10,-7.8,-15.0,63.2,-162.5,31.2,-39.3,2.9,39.25
2008-09-11,-11.6,-21.0,46.8,-160.2,31.3,-40.1,2.6,38.96
2008-09-12,-12.2,-20.5,46.0,-157.6,26.6,-41.4,0.3,32.89
2008-09-15,-13.8,-23.8,35.6,-148.2,27.5,-44.3,1.3,32.19
2008-09-16,-10.9,-19.5,26.6,-122.3,27.5,-40.8,1.9,32.29
2008-09-17,-11.4,-19.8,25.5,-120.5,26.2,-39.9,1.3,32.06
2008-09-18,-7.8,-12.8,33.4,-118.5,27.8,-42.9,-0.3,31.72
2008-09-19,-7.1,-11.9,33.6,-116.0,27.8,-41.3,0.1,31.24
2008-09-22,-5.9,-9.7,34.5,-110.1,27.9,-42.1,-0.1,30.15
2008-09-23,-5.9,-9.4,34.0,-108.4,27.0,-38.5,-0.7,29.85
2008-09-24,-12.0,-19.8,33.6,-143.1,26.8,-35.4,-0.2,29.95
2008-09-25,-14.6,-23.6,26.4,-145.9,23.1,-30.2,-1.1,31.92
2008-09-26,-16.5,-27.0,16.1,-144.1,22.9,-28.5,-0.8,32.1
2008-09-29,-15.6,-26.2,14.7,-137.7,22.4,-23.1,0.4,33.07
2008-09-30,-15.1,-21.9,27.0,-135.0,14.6,-25.4,-4.8,33.11
2008-10-01,-19.8,-30.5,8.5,-131.4,15.9,-24.9,-3.7,33.17
2008-10-02,-19.8,-29.6,7.9,-128.9,14.2,-26.7,-5.0,32.17
2008-10-03,-21.4,-32.3,1.2,-125.8,14.2,-27.3,-5.0,32.36
2008-10-06,-21.2,-32.0,-1.7,-118.1,14.7,-31.8,-5.1,34.18
2008-10-07,-19.5,-27.5,-3.1,-100.8,9.4,-30.8,-7.4,35.85
2008-10-08,-16.7,-20.6,-5.4,-74.9,8.7,-29.7,-10.9,37.85
2008-10-09,-19.0,-24.2,-5.9,-72.7,7.9,-28.3,-11.2,36.71
2008-10-10,-20.6,-20.7,-6.9,-70.0,-8.4,-26.8,-20.4,9.37
2008-10-13,-20.0,-19.4,-9.9,-60.4,-13.0,-19.5,-21.0,6.6
2008-10-14,-23.6,-25.0,-10.5,-82.4,-16.4,-14.3,-21.6,1.37
2008-10-15,-25.3,-28.2,-18.5,-80.0,-16.4,-9.1,-20.9,5.68
2008-10-16,-28.4,-33.0,-29.6,-77.4,-16.4,-12.1,-21.6,5.59
2008-10-17,-30.5,-36.4,-38.8,-74.3,-15.4,-17.0,-21.6,5.62
2008-10-20,-31.7,-32.5,-40.5,-60.1,-30.8,-16.3,-30.5,-13.75
2008-10-21,-29.7,-29.5,-41.4,-50.0,-30.1,-15.9,-29.9,-13.88
2008-10-22,-32.3,-29.5,-42.9,-47.4,-36.1,-29.8,-36.6,-14.1
2008-10-23,-32.1,-28.4,-43.2,-45.4,-38.0,-31.4,-37.6,-15.22
2008-10-24,-34.2,-33.8,-43.5,-58.1,-33.3,-31.1,-34.7,-15.45
2008-10-27,-34.6,-34.8,-43.7,-63.0,-33.8,-30.0,-34.4,-16.37
2008-10-28,-39.5,-42.8,-64.2,-62.2,-34.6,-29.3,-34.6,-16.7
2008-10-29,-38.3,-40.2,-62.5,-61.3,-36.0,-29.2,-35.5,-17.1
2008-10-30,-41.0,-45.1,-59.2,-81.5,-36.2,-26.8,-34.9,-17.53
2008-10-31,-43.1,-48.9,-71.4,-80.2,-35.6,-26.4,-34.3,-17.94
2008-11-03,-44.2,-49.9,-79.4,-73.6,-39.2,-26.6,-35.7,-19.8
2008-11-04,-44.0,-50.0,-79.9,-72.8,-40.9,-20.3,-35.1,-17.84
2008-11-05,-46.4,-53.3,-86.2,-72.6,-39.1,-30.0,-36.0,-18.81
2008-11-06,-51.7,-61.1,-87.2,-99.9,-39.9,-29.3,-37.6,-20.11
2008-11-07,-56.5,-67.9,-96.2,-111.9,-43.0,-28.5,-39.3,-21.86
2008-11-10,-59.3,-69.9,-101.1,-111.6,-45.8,-25.2,-43.4,-17.69
2008-11-11,-55.2,-64.2,-101.7,-92.8,-45.1,-23.2,-41.7,-14.29
2008-11-12,-55.2,-65.4,-104.8,-92.4,-43.1,-22.4,-40.0,-11.72
2008-11-13,-59.8,-66.4,-102.7,-98.0,-59.8,-21.4,-49.8,-35.11
2008-11-14,-64.4,-73.1,-120.0,-97.8,-63.7,-15.5,-51.3,-37.42
2008-11-17,-62.3,-70.3,-110.3,-97.2,-64.0,-10.6,-50.2,-37.31
2008-11-18,-60.2,-68.8,-102.6,-95.7,-62.3,-4.8,-47.3,-39.36
2008-11-19,-63.1,-71.7,-111.0,-93.9,-62.1,-17.3,-50.2,-39.26
2008-11-20,-63.4,-71.2,-113.6,-91.8,-65.4,-13.5,-51.7,-39.18
2008-11-21,-62.2,-71.5,-114.0,-88.7,-65.3,-0.3,-48.3,-43.91
2008-11-24,-70.7,-82.3,-116.9,-119.1,-71.9,-3.8,-53.3,-43.58
2008-11-25,-71.3,-82.9,-108.4,-134.7,-72.3,-4.0,-53.8,-43.48
2008-11-26,-76.9,-91.8,-119.9,-146.6,-73.2,-4.5,-54.6,-43.31
2008-11-28,-74.2,-89.7,-117.6,-143.4,-67.9,-6.6,-50.9,-39.89
2008-12-01,-77.0,-89.5,-115.9,-137.5,-78.8,-10.5,-58.2,-40.14
2008-12-02,-77.7,-88.2,-114.3,-134.1,-78.8,-26.4,-62.0,-46.71
2008-12-03,-79.6,-91.5,-121.9,-132.4,-78.6,-26.6,-61.8,-46.83
2008-12-04,-77.8,-89.6,-120.3,-127.4,-81.1,-14.0,-60.1,-46.99
2008-12-05,-90.0,-107.2,-140.6,-153.6,-81.0,-21.3,-64.1,-47.28
2008-12-08,-89.8,-105.3,-133.6,-153.9,-85.0,-23.6,-66.6,-49.14
2008-12-09,-84.3,-99.3,-129.7,-130.1,-84.1,-8.5,-61.8,-40.53
2008-12-10,-89.4,-99.6,-128.1,-130.0,-105.7,-8.5,-74.2,-70.1
2008-12-11,-92.5,-105.0,-140.6,-130.1,-105.2,-8.4,-73.7,-69.75
2008-12-12,-92.9,-101.3,-130.0,-130.4,-110.7,-8.3,-80.4,-80.2
2008-12-15,-95.4,-103.0,-129.3,-132.3,-119.2,-3.5,-84.1,-93.61
2008-12-16,-95.2,-103.8,-136.1,-130.6,-119.3,2.8,-82.2,-100.25
2008-12-17,-95.4,-103.4,-134.8,-128.8,-119.1,-2.3,-83.3,-99.72
2008-12-18,-97.5,-104.9,-129.2,-145.9,-119.5,-5.6,-86.4,-99.23
2008-12-19,-99.5,-106.5,-127.8,-158.6,-118.4,-18.7,-88.9,-107.27
2008-12-22,-94.8,-99.4,-122.1,-144.7,-118.5,-16.4,-87.8,-105.67
2008-12-23,-95.3,-97.1,-118.4,-140.9,-125.3,-16.5,-92.7,-105.22
2008-12-24,-95.3,-97.1,-118.4,-140.9,-125.3,-16.5,-92.7,-105.22
2008-12-26,-95.3,-97.1,-118.4,-140.9,-125.3,-16.5,-92.7,-105.22
2008-12-29,-91.4,-95.6,-104.5,-152.5,-115.6,-12.1,-85.1,-100.06
2008-12-30,-95.1,-101.8,-112.6,-162.8,-129.1,-13.7,-85.1,-100.06
2008-12-31,-98.4,-101.8,-112.6,-162.8,-129.1,-13.7,-93.4,-97.89
2009-01-02,-97.8,-103.3,-117.3,-163.7,-124.6,-11.5,-89.6,-95.51
2009-01-05,-96.4,-102.9,-113.3,-169.5,-120.8,-13.7,-86.7,-90.45
2009-01-06,-93.7,-97.8,-103.1,-167.5,-118.6,-22.5,-87.5,-92.07
2009-01-07,-93.4,-96.9,-101.4,-165.4,-120.2,-22.2,-88.2,-87.65
2009-01-08,-96.2,-101.5,-99.6,-181.1,-119.2,-18.9,-88.3,-87.28
2009-01-09,-98.3,-104.9,-100.5,-185.3,-119.3,-18.5,-88.3,-86.96
2009-01-12,-90.4,-97.6,-91.1,-174.9,-106.1,-17.4,-79.7,-68.55
2009-01-13,-79.3,-81.3,-49.7,-173.3,-101.1,-16.0,-76.3,-62.87
2009-01-14,-86.4,-92.1,-77.7,-171.5,-99.8,-14.7,-77.8,-61.6
2009-01-15,-89.5,-96.3,-70.0,-188.6,-98.2,-22.5,-79.2,-58.09
2009-01-16,-94.6,-102.1,-85.7,-186.5,-97.0,-42.7,-83.4,-58.29
2009-01-20,-85.8,-88.0,-80.7,-152.0,-93.1,-42.5,-82.5,-53.74
2009-01-21,-84.1,-85.7,-79.1,-147.7,-93.2,-39.1,-81.6,-53.39
2009-01-22,-89.6,-86.8,-78.5,-149.0,-114.7,-36.2,-93.7,-43.45
2009-01-23,-86.5,-81.7,-76.3,-136.9,-114.8,-36.2,-93.6,-43.54
2009-01-26,-82.4,-76.0,-68.5,-126.8,-112.5,-38.2,-91.9,-42.49
2009-01-27,-76.6,-66.8,-68.9,-94.8,-111.6,-38.4,-91.3,-39.37
2009-01-28,-75.9,-66.1,-65.9,-93.1,-110.8,-38.4,-90.6,-39.03
2009-01-29,-76.9,-68.5,-69.2,-97.7,-109.2,-38.2,-89.5,-38.71
2009-01-30,-73.8,-59.4,-39.2,-95.6,-118.7,-40.5,-95.5,-38.4
2009-02-02,-67.4,-49.5,-37.1,-77.8,-118.5,-38.8,-94.3,-37.49
2009-02-03,-67.9,-47.9,-34.6,-74.8,-117.2,-57.8,-97.9,-46.14
2009-02-04,-63.9,-41.9,-22.5,-72.9,-115.7,-58.1,-96.8,-45.61
2009-02-05,-67.4,-48.0,-26.5,-87.3,-114.4,-60.4,-96.4,-45.03
2009-02-06,-74.9,-59.2,-40.0,-95.9,-113.0,-60.5,-98.5,-44.63
2009-02-09,-71.7,-55.8,-36.0,-94.3,-105.4,-60.8,-95.6,-36.97
2009-02-10,-70.6,-53.8,-33.8,-91.6,-103.6,-61.0,-95.7,-32.56
2009-02-11,-74.4,-57.0,-44.5,-90.2,-109.8,-61.6,-100.4,-38.02
2009-02-12,-70.1,-47.3,-23.3,-88.6,-115.9,-61.5,-104.2,-46.07
2009-02-13,-71.7,-50.5,-26.0,-95.6,-114.4,-61.4,-103.4,-45.33
2009-02-17,-64.7,-36.7,-24.2,-56.3,-116.4,-68.0,-106.6,-45.3
2009-02-18,-64.9,-36.9,-26.8,-53.3,-117.8,-69.7,-107.0,-43.95
2009-02-19,-66.2,-38.5,-34.1,-49.6,-116.5,-69.1,-107.8,-40.08
2009-02-20,-65.5,-36.9,-29.3,-54.6,-114.8,-75.8,-108.3,-41.24
2009-02-23,-62.7,-32.6,-26.3,-41.0,-115.8,-73.7,-107.9,-39.27
2009-02-24,-66.8,-36.1,-37.7,-37.9,-118.6,-81.1,-112.8,-38.56
2009-02-25,-65.5,-34.4,-36.6,-37.1,-118.0,-80.5,-112.2,-38.05
2009-02-26,-73.4,-47.2,-44.3,-69.6,-120.8,-76.9,-112.8,-36.86
2009-02-27,-80.7,-56.5,-54.0,-92.4,-124.7,-85.1,-117.0,-42.19
2009-03-02,-71.7,-49.5,-41.4,-88.4,-107.3,-83.1,-104.9,-37.3
2009-03-03,-70.1,-47.8,-39.8,-86.5,-105.1,-84.5,-103.5,-35.94
2009-03-04,-67.6,-45.0,-35.5,-83.4,-103.1,-83.5,-101.6,-34.46
2009-03-05,-66.7,-44.0,-33.7,-84.5,-100.9,-86.2,-100.7,-32.78
2009-03-06,-71.3,-49.5,-47.9,-84.8,-99.8,-111.3,-104.0,-42.73
2009-03-09,-68.8,-48.2,-44.2,-86.3,-89.0,-113.0,-99.6,-31.26
2009-03-10,-68.3,-47.2,-41.6,-85.2,-87.0,-121.4,-100.0,-33.66
2009-03-11,-78.3,-53.5,-42.2,-103.8,-113.7,-120.7,-115.6,-71.68
2009-03-12,-82.9,-51.9,-28.9,-121.1,-135.6,-120.0,-129.5,-103.46
2009-03-13,-79.2,-49.3,-20.7,-119.4,-134.9,-102.4,-124.0,-93.02
2009-03-16,-77.8,-49.4,-33.3,-100.6,-129.5,-103.0,-120.5,-84.44
2009-03-17,-74.7,-45.1,-30.7,-89.3,-128.6,-100.8,-119.0,-83.59
2009-03-18,-73.4,-43.4,-26.3,-87.0,-127.3,-113.6,-118.3,-82.11
2009-03-19,-71.5,-41.0,-23.5,-86.2,-125.9,-113.2,-117.3,-86.99
2009-03-20,-70.1,-39.5,-23.3,-85.3,-124.1,-112.6,-115.9,-86.83
2009-03-23,-68.3,-38.0,-22.9,-82.4,-119.7,-111.6,-113.7,-86.5
2009-03-24,-66.4,-35.6,-22.6,-85.0,-116.8,-117.3,-112.6,-86.35
2009-03-25,-63.2,-30.9,-12.5,-84.5,-115.8,-116.3,-111.6,-86.26
2009-03-26,-63.4,-31.5,-7.7,-85.9,-116.2,-114.7,-111.3,-83.49
2009-03-27,-62.4,-30.6,-7.0,-83.6,-114.6,-113.6,-110.0,-83.37
2009-03-30,-60.5,-30.5,-6.6,-82.7,-108.8,-109.8,-105.4,-83.16
2009-03-31,-60.0,-34.0,-11.2,-81.5,-96.9,-110.4,-98.9,-83.06
2009-04-01,-59.9,-33.5,-9.1,-87.1,-94.7,-118.8,-99.5,-87.73
2009-04-02,-63.4,-38.6,-11.3,-85.6,-97.6,-117.3,-100.7,-85.7
2009-04-03,-62.3,-38.4,-14.6,-83.7,-94.5,-115.5,-98.2,-85.59
2009-04-06,-59.7,-36.3,-16.1,-74.6,-91.6,-112.5,-94.9,-85.47
2009-04-07,-58.4,-33.6,-16.1,-67.9,-91.3,-111.7,-95.6,-86.04
2009-04-08,-59.0,-32.7,-13.9,-71.2,-91.0,-110.3,-98.4,-86.75
2009-04-09,-50.2,-18.3,17.7,-71.0,-91.3,-108.9,-98.0,-89.15
2009-04-13,-50.2,-18.3,17.7,-71.0,-91.3,-108.9,-98.0,-89.15
2009-04-14,-49.7,-21.3,4.7,-72.9,-85.7,-96.6,-92.2,-88.63
2009-04-15,-48.3,-17.4,14.6,-73.6,-86.5,-102.3,-94.7,-89.82
2009-04-16,-37.1,-10.9,22.5,-62.7,-56.4,-102.6,-76.5,-49.81
2009-04-17,-37.6,-10.6,24.8,-63.9,-54.8,-113.9,-78.2,-49.75
2009-04-20,-34.7,-12.7,22.8,-69.0,-46.3,-112.2,-67.7,-51.51
2009-04-21,-30.3,-7.2,23.4,-51.7,-42.1,-111.7,-64.9,-52.45
2009-04-22,-28.4,-8.2,23.0,-52.9,-38.9,-94.7,-58.6,-51.89
2009-04-23,-26.4,-6.7,22.5,-49.4,-35.2,-93.7,-55.9,-51.37
2009-04-24,-23.5,-1.7,23.8,-30.8,-33.6,-99.8,-56.3,-50.84
2009-04-27,-23.3,-3.1,21.3,-34.3,-31.7,-95.8,-53.7,-49.22
2009-04-28,-18.6,3.8,31.4,-26.3,-30.1,-94.3,-52.3,-48.33
2009-04-29,-23.3,-5.3,5.9,-23.5,-27.7,-92.4,-50.2,-47.41
2009-04-30,-18.5,-1.0,11.5,-22.3,-19.5,-91.1,-44.7,-46.3
2009-05-01,-14.9,1.4,18.3,-20.9,-11.7,-89.2,-39.3,-45.1
2009-05-04,-14.9,1.4,18.3,-20.9,-11.7,-89.2,-39.3,-45.1
2009-05-05,-9.5,6.2,23.3,-13.4,-9.2,-76.9,-33.1,-40.54
2009-05-06,-5.8,11.4,25.7,-11.6,-8.3,-76.1,-31.6,-39.73
2009-05-07,0.1,18.5,29.4,3.1,-9.9,-62.0,-27.6,-38.86
2009-05-08,5.5,25.3,37.0,9.0,-8.2,-61.2,-24.3,-37.97
2009-05-11,8.1,25.8,38.4,10.7,-1.8,-58.5,-18.5,-32.83
2009-05-12,9.7,28.1,40.2,11.5,-2.0,-57.4,-17.9,-33.62
2009-05-13,7.1,25.1,29.3,12.8,-6.3,-56.3,-20.0,-40.07
2009-05-14,6.6,23.9,27.1,12.5,-5.3,-57.2,-19.3,-40.21
2009-05-15,8.9,29.3,42.7,11.6,-9.5,-55.2,-21.6,-39.18
2009-05-18,11.0,29.8,46.1,9.4,-5.1,-50.0,-17.2,-40.26
2009-05-19,17.0,35.2,46.1,29.4,-2.9,-28.9,-10.2,-39.64
